benchmark,relative_path,extension,size_bytes,record_count,parse_status,keys
RWKU,Target/46_Raquel_Welch/fluency.json,.json,14457,50,ok,instruction|subject
RWKU,Target/46_Raquel_Welch/intro.json,.json,148,1,ok,intro|target
RWKU,Target/46_Raquel_Welch/neighbor_level2.json,.json,8550,29,ok,answer|level|neighbor|query|subject|type
RWKU,Target/46_Raquel_Welch/forget_level3.json,.json,7241,26,ok,answer|level|query|subject|type
RWKU,Target/46_Raquel_Welch/forget_mia.json,.json,27119,27,ok,ngram|subject|text
RWKU,Target/46_Raquel_Welch/negative_phi.json,.json,1203656,582,ok,id|intro|subject|text
RWKU,Target/46_Raquel_Welch/retain_mia.json,.json,33580,41,ok,ngram|subject|text
RWKU,Target/46_Raquel_Welch/reject.json,.json,114069,300,ok,input|instruction|intro|output|subject
RWKU,Target/46_Raquel_Welch/pair_phi.json,.json,2395239,582,ok,id|intro|prompt|response|subject
RWKU,Target/46_Raquel_Welch/reject_phi.json,.json,125821,300,ok,input|instruction|intro|output|subject
RWKU,Target/46_Raquel_Welch/triviaqa.json,.json,57423,100,ok,answers|question|subject
RWKU,Target/46_Raquel_Welch/negative.json,.json,1030640,582,ok,id|intro|subject|text
RWKU,Target/46_Raquel_Welch/positive.json,.json,853286,582,ok,id|intro|subject|text
RWKU,Target/46_Raquel_Welch/truthful.json,.json,69884,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/46_Raquel_Welch/pair.json,.json,1879378,582,ok,id|intro|prompt|response|subject
RWKU,Target/46_Raquel_Welch/neighbor_level1.json,.json,8392,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/164_Jude_Law/forget_level2.json,.json,1516,7,ok,answer|level|query|subject|type
RWKU,Target/164_Jude_Law/positive_phi.json,.json,1213948,582,ok,id|intro|subject|text
RWKU,Target/164_Jude_Law/retain_bbh.json,.json,272929,81,ok,answer|cot|question|subject|task
RWKU,Target/164_Jude_Law/forget_level1.json,.json,2505,12,ok,answer|level|query|subject|type
RWKU,Target/164_Jude_Law/passage.json,.json,20562,23,ok,subject|text
RWKU,Target/164_Jude_Law/retain_mmlu.json,.json,675828,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/164_Jude_Law/fluency.json,.json,11564,50,ok,instruction|subject
RWKU,Target/164_Jude_Law/intro.json,.json,157,1,ok,intro|target
RWKU,Target/164_Jude_Law/neighbor_level2.json,.json,7921,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/164_Jude_Law/forget_level3.json,.json,5385,20,ok,answer|level|query|subject|type
RWKU,Target/164_Jude_Law/forget_mia.json,.json,16280,16,ok,ngram|subject|text
RWKU,Target/164_Jude_Law/negative_phi.json,.json,1227580,582,ok,id|intro|subject|text
RWKU,Target/164_Jude_Law/retain_mia.json,.json,40613,46,ok,ngram|subject|text
RWKU,Target/164_Jude_Law/reject.json,.json,123155,300,ok,input|instruction|intro|output|subject
RWKU,Target/164_Jude_Law/pair_phi.json,.json,2439308,582,ok,id|intro|prompt|response|subject
RWKU,Target/164_Jude_Law/reject_phi.json,.json,129466,300,ok,input|instruction|intro|output|subject
RWKU,Target/164_Jude_Law/triviaqa.json,.json,49913,100,ok,answers|question|subject
RWKU,Target/164_Jude_Law/negative.json,.json,1103975,582,ok,id|intro|subject|text
RWKU,Target/164_Jude_Law/positive.json,.json,998721,582,ok,id|intro|subject|text
RWKU,Target/164_Jude_Law/truthful.json,.json,66387,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/164_Jude_Law/pair.json,.json,2100476,582,ok,id|intro|prompt|response|subject
RWKU,Target/164_Jude_Law/neighbor_level1.json,.json,8551,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/155_Sigourney_Weaver/forget_level2.json,.json,3400,14,ok,answer|level|query|subject|type
RWKU,Target/155_Sigourney_Weaver/positive_phi.json,.json,1233477,582,ok,id|intro|subject|text
RWKU,Target/155_Sigourney_Weaver/retain_bbh.json,.json,273698,81,ok,answer|cot|question|subject|task
RWKU,Target/155_Sigourney_Weaver/forget_level1.json,.json,3400,14,ok,answer|level|query|subject|type
RWKU,Target/155_Sigourney_Weaver/passage.json,.json,20157,30,ok,subject|text
RWKU,Target/155_Sigourney_Weaver/retain_mmlu.json,.json,678739,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/155_Sigourney_Weaver/fluency.json,.json,12844,50,ok,instruction|subject
RWKU,Target/155_Sigourney_Weaver/intro.json,.json,178,1,ok,intro|target
RWKU,Target/155_Sigourney_Weaver/neighbor_level2.json,.json,7867,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/155_Sigourney_Weaver/forget_level3.json,.json,11283,40,ok,answer|level|query|subject|type
RWKU,Target/155_Sigourney_Weaver/forget_mia.json,.json,16229,18,ok,ngram|subject|text
RWKU,Target/155_Sigourney_Weaver/negative_phi.json,.json,1249246,582,ok,id|intro|subject|text
RWKU,Target/155_Sigourney_Weaver/retain_mia.json,.json,33758,37,ok,ngram|subject|text
RWKU,Target/155_Sigourney_Weaver/reject.json,.json,129932,300,ok,input|instruction|intro|output|subject
RWKU,Target/155_Sigourney_Weaver/pair_phi.json,.json,2475847,582,ok,id|intro|prompt|response|subject
RWKU,Target/155_Sigourney_Weaver/reject_phi.json,.json,131736,300,ok,input|instruction|intro|output|subject
RWKU,Target/155_Sigourney_Weaver/triviaqa.json,.json,73384,100,ok,answers|question|subject
RWKU,Target/155_Sigourney_Weaver/negative.json,.json,1152021,582,ok,id|intro|subject|text
RWKU,Target/155_Sigourney_Weaver/positive.json,.json,1082536,582,ok,id|intro|subject|text
RWKU,Target/155_Sigourney_Weaver/truthful.json,.json,66127,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/155_Sigourney_Weaver/pair.json,.json,2227681,582,ok,id|intro|prompt|response|subject
RWKU,Target/155_Sigourney_Weaver/neighbor_level1.json,.json,8535,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/160_Martin_Short/forget_level2.json,.json,3188,13,ok,answer|level|query|subject|type
RWKU,Target/160_Martin_Short/positive_phi.json,.json,1236699,582,ok,id|intro|subject|text
RWKU,Target/160_Martin_Short/retain_bbh.json,.json,272868,81,ok,answer|cot|question|subject|task
RWKU,Target/160_Martin_Short/forget_level1.json,.json,3539,15,ok,answer|level|query|subject|type
RWKU,Target/160_Martin_Short/passage.json,.json,24317,38,ok,subject|text
RWKU,Target/160_Martin_Short/retain_mmlu.json,.json,677845,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/160_Martin_Short/fluency.json,.json,12828,50,ok,instruction|subject
RWKU,Target/160_Martin_Short/intro.json,.json,150,1,ok,intro|target
RWKU,Target/160_Martin_Short/neighbor_level2.json,.json,8197,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/160_Martin_Short/forget_level3.json,.json,10817,39,ok,answer|level|query|subject|type
RWKU,Target/160_Martin_Short/forget_mia.json,.json,20354,24,ok,ngram|subject|text
RWKU,Target/160_Martin_Short/negative_phi.json,.json,1245642,582,ok,id|intro|subject|text
RWKU,Target/160_Martin_Short/retain_mia.json,.json,37080,39,ok,ngram|subject|text
RWKU,Target/160_Martin_Short/reject.json,.json,125212,300,ok,input|instruction|intro|output|subject
RWKU,Target/160_Martin_Short/pair_phi.json,.json,2477793,582,ok,id|intro|prompt|response|subject
RWKU,Target/160_Martin_Short/reject_phi.json,.json,126990,300,ok,input|instruction|intro|output|subject
RWKU,Target/160_Martin_Short/triviaqa.json,.json,62991,100,ok,answers|question|subject
RWKU,Target/160_Martin_Short/negative.json,.json,1186057,582,ok,id|intro|subject|text
RWKU,Target/160_Martin_Short/positive.json,.json,1138675,582,ok,id|intro|subject|text
RWKU,Target/160_Martin_Short/truthful.json,.json,72788,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/160_Martin_Short/pair.json,.json,2320184,582,ok,id|intro|prompt|response|subject
RWKU,Target/160_Martin_Short/neighbor_level1.json,.json,8798,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/119_Lisa_Marie_Presley/forget_level2.json,.json,1992,9,ok,answer|level|query|subject|type
RWKU,Target/119_Lisa_Marie_Presley/positive_phi.json,.json,1274583,582,ok,id|intro|subject|text
RWKU,Target/119_Lisa_Marie_Presley/retain_bbh.json,.json,273986,81,ok,answer|cot|question|subject|task
RWKU,Target/119_Lisa_Marie_Presley/forget_level1.json,.json,1740,8,ok,answer|level|query|subject|type
RWKU,Target/119_Lisa_Marie_Presley/passage.json,.json,29133,56,ok,subject|text
RWKU,Target/119_Lisa_Marie_Presley/retain_mmlu.json,.json,682578,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/119_Lisa_Marie_Presley/fluency.json,.json,10473,50,ok,instruction|subject
RWKU,Target/119_Lisa_Marie_Presley/intro.json,.json,178,1,ok,intro|target
RWKU,Target/119_Lisa_Marie_Presley/neighbor_level2.json,.json,1298,5,ok,answer|level|neighbor|query|subject|type
RWKU,Target/119_Lisa_Marie_Presley/forget_level3.json,.json,7292,26,ok,answer|level|query|subject|type
RWKU,Target/119_Lisa_Marie_Presley/forget_mia.json,.json,25273,39,ok,ngram|subject|text
RWKU,Target/119_Lisa_Marie_Presley/negative_phi.json,.json,1283826,582,ok,id|intro|subject|text
RWKU,Target/119_Lisa_Marie_Presley/retain_mia.json,.json,35174,37,ok,ngram|subject|text
RWKU,Target/119_Lisa_Marie_Presley/reject.json,.json,109489,300,ok,input|instruction|intro|output|subject
RWKU,Target/119_Lisa_Marie_Presley/pair_phi.json,.json,2550369,582,ok,id|intro|prompt|response|subject
RWKU,Target/119_Lisa_Marie_Presley/reject_phi.json,.json,130445,300,ok,input|instruction|intro|output|subject
RWKU,Target/119_Lisa_Marie_Presley/triviaqa.json,.json,64348,100,ok,answers|question|subject
RWKU,Target/119_Lisa_Marie_Presley/negative.json,.json,1041454,582,ok,id|intro|subject|text
RWKU,Target/119_Lisa_Marie_Presley/positive.json,.json,1003045,582,ok,id|intro|subject|text
RWKU,Target/119_Lisa_Marie_Presley/truthful.json,.json,68999,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/119_Lisa_Marie_Presley/pair.json,.json,2036459,582,ok,id|intro|prompt|response|subject
RWKU,Target/119_Lisa_Marie_Presley/neighbor_level1.json,.json,4616,17,ok,answer|level|neighbor|query|subject|type
RWKU,Target/70_Vin_Diesel/forget_level2.json,.json,4199,20,ok,answer|level|query|subject|type
RWKU,Target/70_Vin_Diesel/positive_phi.json,.json,1223420,582,ok,id|intro|subject|text
RWKU,Target/70_Vin_Diesel/retain_bbh.json,.json,275443,81,ok,answer|cot|question|subject|task
RWKU,Target/70_Vin_Diesel/forget_level1.json,.json,4345,19,ok,answer|level|query|subject|type
RWKU,Target/70_Vin_Diesel/passage.json,.json,13589,28,ok,subject|text
RWKU,Target/70_Vin_Diesel/retain_mmlu.json,.json,676121,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/70_Vin_Diesel/fluency.json,.json,12000,50,ok,instruction|subject
RWKU,Target/70_Vin_Diesel/intro.json,.json,152,1,ok,intro|target
RWKU,Target/70_Vin_Diesel/neighbor_level2.json,.json,7412,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/70_Vin_Diesel/forget_level3.json,.json,11032,40,ok,answer|level|query|subject|type
RWKU,Target/70_Vin_Diesel/forget_mia.json,.json,12238,20,ok,ngram|subject|text
RWKU,Target/70_Vin_Diesel/negative_phi.json,.json,1242057,582,ok,id|intro|subject|text
RWKU,Target/70_Vin_Diesel/retain_mia.json,.json,39128,39,ok,ngram|subject|text
RWKU,Target/70_Vin_Diesel/reject.json,.json,110917,300,ok,input|instruction|intro|output|subject
RWKU,Target/70_Vin_Diesel/pair_phi.json,.json,2462093,582,ok,id|intro|prompt|response|subject
RWKU,Target/70_Vin_Diesel/reject_phi.json,.json,138952,300,ok,input|instruction|intro|output|subject
RWKU,Target/70_Vin_Diesel/triviaqa.json,.json,63422,100,ok,answers|question|subject
RWKU,Target/70_Vin_Diesel/negative.json,.json,1082221,582,ok,id|intro|subject|text
RWKU,Target/70_Vin_Diesel/positive.json,.json,1043893,582,ok,id|intro|subject|text
RWKU,Target/70_Vin_Diesel/truthful.json,.json,73414,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/70_Vin_Diesel/pair.json,.json,2122730,582,ok,id|intro|prompt|response|subject
RWKU,Target/70_Vin_Diesel/neighbor_level1.json,.json,7744,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/9_Justin_Bieber/forget_level2.json,.json,4300,20,ok,answer|level|query|subject|type
RWKU,Target/9_Justin_Bieber/positive_phi.json,.json,1229091,582,ok,id|intro|subject|text
RWKU,Target/9_Justin_Bieber/retain_bbh.json,.json,273461,81,ok,answer|cot|question|subject|task
RWKU,Target/9_Justin_Bieber/forget_level1.json,.json,3589,16,ok,answer|level|query|subject|type
RWKU,Target/9_Justin_Bieber/passage.json,.json,87854,72,ok,subject|text
RWKU,Target/9_Justin_Bieber/retain_mmlu.json,.json,676191,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/9_Justin_Bieber/fluency.json,.json,9342,50,ok,instruction|subject
RWKU,Target/9_Justin_Bieber/intro.json,.json,156,1,ok,intro|target
RWKU,Target/9_Justin_Bieber/neighbor_level2.json,.json,8017,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/9_Justin_Bieber/forget_level3.json,.json,7234,27,ok,answer|level|query|subject|type
RWKU,Target/9_Justin_Bieber/forget_mia.json,.json,56983,41,ok,ngram|subject|text
RWKU,Target/9_Justin_Bieber/negative_phi.json,.json,1253791,582,ok,id|intro|subject|text
RWKU,Target/9_Justin_Bieber/retain_mia.json,.json,38631,42,ok,ngram|subject|text
RWKU,Target/9_Justin_Bieber/reject.json,.json,102116,300,ok,input|instruction|intro|output|subject
RWKU,Target/9_Justin_Bieber/pair_phi.json,.json,2477752,582,ok,id|intro|prompt|response|subject
RWKU,Target/9_Justin_Bieber/reject_phi.json,.json,124758,300,ok,input|instruction|intro|output|subject
RWKU,Target/9_Justin_Bieber/triviaqa.json,.json,59584,100,ok,answers|question|subject
RWKU,Target/9_Justin_Bieber/negative.json,.json,1015601,582,ok,id|intro|subject|text
RWKU,Target/9_Justin_Bieber/positive.json,.json,1069609,582,ok,id|intro|subject|text
RWKU,Target/9_Justin_Bieber/truthful.json,.json,71000,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/9_Justin_Bieber/pair.json,.json,2080080,582,ok,id|intro|prompt|response|subject
RWKU,Target/9_Justin_Bieber/neighbor_level1.json,.json,7785,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/131_David_Crosby/forget_level2.json,.json,2017,9,ok,answer|level|query|subject|type
RWKU,Target/131_David_Crosby/positive_phi.json,.json,1255140,582,ok,id|intro|subject|text
RWKU,Target/131_David_Crosby/retain_bbh.json,.json,272219,81,ok,answer|cot|question|subject|task
RWKU,Target/131_David_Crosby/forget_level1.json,.json,3754,18,ok,answer|level|query|subject|type
RWKU,Target/131_David_Crosby/passage.json,.json,39764,86,ok,subject|text
RWKU,Target/131_David_Crosby/retain_mmlu.json,.json,680331,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/131_David_Crosby/fluency.json,.json,11186,50,ok,instruction|subject
RWKU,Target/131_David_Crosby/intro.json,.json,213,1,ok,intro|target
RWKU,Target/131_David_Crosby/neighbor_level2.json,.json,8220,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/131_David_Crosby/forget_level3.json,.json,8077,29,ok,answer|level|query|subject|type
RWKU,Target/131_David_Crosby/forget_mia.json,.json,26688,26,ok,ngram|subject|text
RWKU,Target/131_David_Crosby/negative_phi.json,.json,1259048,582,ok,id|intro|subject|text
RWKU,Target/131_David_Crosby/retain_mia.json,.json,33377,40,ok,ngram|subject|text
RWKU,Target/131_David_Crosby/reject.json,.json,138217,300,ok,input|instruction|intro|output|subject
RWKU,Target/131_David_Crosby/pair_phi.json,.json,2509640,582,ok,id|intro|prompt|response|subject
RWKU,Target/131_David_Crosby/reject_phi.json,.json,148943,300,ok,input|instruction|intro|output|subject
RWKU,Target/131_David_Crosby/triviaqa.json,.json,57134,100,ok,answers|question|subject
RWKU,Target/131_David_Crosby/negative.json,.json,1088693,582,ok,id|intro|subject|text
RWKU,Target/131_David_Crosby/positive.json,.json,1076461,582,ok,id|intro|subject|text
RWKU,Target/131_David_Crosby/truthful.json,.json,71394,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/131_David_Crosby/pair.json,.json,2160606,582,ok,id|intro|prompt|response|subject
RWKU,Target/131_David_Crosby/neighbor_level1.json,.json,8575,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/43_Paul_Simon/forget_level2.json,.json,2241,10,ok,answer|level|query|subject|type
RWKU,Target/43_Paul_Simon/positive_phi.json,.json,1248692,582,ok,id|intro|subject|text
RWKU,Target/43_Paul_Simon/retain_bbh.json,.json,272494,81,ok,answer|cot|question|subject|task
RWKU,Target/43_Paul_Simon/forget_level1.json,.json,2962,14,ok,answer|level|query|subject|type
RWKU,Target/43_Paul_Simon/passage.json,.json,55783,107,ok,subject|text
RWKU,Target/43_Paul_Simon/retain_mmlu.json,.json,676956,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/43_Paul_Simon/fluency.json,.json,9946,50,ok,instruction|subject
RWKU,Target/43_Paul_Simon/intro.json,.json,186,1,ok,intro|target
RWKU,Target/43_Paul_Simon/neighbor_level2.json,.json,7989,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/43_Paul_Simon/forget_level3.json,.json,10470,38,ok,answer|level|query|subject|type
RWKU,Target/43_Paul_Simon/forget_mia.json,.json,35866,55,ok,ngram|subject|text
RWKU,Target/43_Paul_Simon/negative_phi.json,.json,1253321,582,ok,id|intro|subject|text
RWKU,Target/43_Paul_Simon/retain_mia.json,.json,30383,36,ok,ngram|subject|text
RWKU,Target/43_Paul_Simon/reject.json,.json,133334,300,ok,input|instruction|intro|output|subject
RWKU,Target/43_Paul_Simon/pair_phi.json,.json,2498629,582,ok,id|intro|prompt|response|subject
RWKU,Target/43_Paul_Simon/reject_phi.json,.json,146233,300,ok,input|instruction|intro|output|subject
RWKU,Target/43_Paul_Simon/triviaqa.json,.json,60931,100,ok,answers|question|subject
RWKU,Target/43_Paul_Simon/negative.json,.json,1149531,582,ok,id|intro|subject|text
RWKU,Target/43_Paul_Simon/positive.json,.json,1186963,582,ok,id|intro|subject|text
RWKU,Target/43_Paul_Simon/truthful.json,.json,71589,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/43_Paul_Simon/pair.json,.json,2333110,582,ok,id|intro|prompt|response|subject
RWKU,Target/43_Paul_Simon/neighbor_level1.json,.json,8286,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/181_Marc_Anthony/forget_level2.json,.json,791,4,ok,answer|level|query|subject|type
RWKU,Target/181_Marc_Anthony/positive_phi.json,.json,1266601,582,ok,id|intro|subject|text
RWKU,Target/181_Marc_Anthony/retain_bbh.json,.json,273462,81,ok,answer|cot|question|subject|task
RWKU,Target/181_Marc_Anthony/forget_level1.json,.json,1579,7,ok,answer|level|query|subject|type
RWKU,Target/181_Marc_Anthony/passage.json,.json,23449,56,ok,subject|text
RWKU,Target/181_Marc_Anthony/retain_mmlu.json,.json,678847,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/181_Marc_Anthony/fluency.json,.json,9928,50,ok,instruction|subject
RWKU,Target/181_Marc_Anthony/intro.json,.json,159,1,ok,intro|target
RWKU,Target/181_Marc_Anthony/neighbor_level2.json,.json,7704,30,ok,answer|level|neighbor|query|subject|type
